Channel ID,Video ID,Title,Published At,Views,Likes,Comments,Description,Transcript_Available,Classification
UCuyl9HIbX_fYTuJbLEz1KQw,bxEpwzpuDWE,COVID 19 Awareness Video for Community,2020-04-12T08:46:41Z,401,6,1,,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,BrHieXhqhEE,Thyroid eye disease - Dr. Bertie Surgith Fernando,2020-04-11T12:22:06Z,2238,31,0,,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,KFaBmBRa-A8,Ocular Ultrasound - Dr. Sriram Gopal,2020-04-10T12:13:55Z,6158,153,5,,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,9QXB6yz0wjc,OCT in Glaucoma - Dr. Pradeep Ramulu,2020-04-09T12:06:22Z,3408,57,1,,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,FMbxqafhTiE,Diabetic Macular Edema - Targets and Treatment - Dr. Koshy Zachariah,2020-04-08T12:13:25Z,2008,27,3,,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,myQkhPGTh5k,Keratoconus - Recent Trends - Dr. Anand Parthasarathy,2020-04-07T12:13:21Z,2883,44,2,,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,_HW1OwR8axI,Behcet's disease - Dr. Balamurugan,2020-04-06T13:59:51Z,2638,34,2,,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,pjD1XAahjWM,Eye Care During Covid-19 Pandemic,2020-04-06T10:02:13Z,5567,88,5,This video demonstrate the precautions and procedures we are following in our institution to deliver safe eye care services during COVID 19 Pandemic,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,plQWrwhxfEQ,OCT - Dr. Ayushi,2020-04-04T11:53:03Z,3303,74,3,,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,6PHyM4sbZmQ,COVID 19 Protective Face Mask for Health Experts,2020-03-21T03:50:33Z,1675,36,2,COVID 19 Protective Face Mask for Health Experts,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,u0HeVd2KcKA,3D Click Art Exhibition - A novel approach to create glaucoma awareness Glaucoma Awareness Video,2020-03-13T07:22:16Z,267,6,0,3D Click Art Exhibition - A novel approach to create glaucoma awareness Glaucoma Awareness Video,Yes,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,0JdsrCPeGGE,Episode 16 : Management of Argentinian flag sign,2020-02-29T03:00:50Z,11009,144,2,Our video demonstrates two approaches for management of Argentinian flag sign in Manual Small Incision Cataract Surgery.,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,aIU1meQoWyw,Arunachalam Muruganantham     “ Padman of India ”,2020-02-27T13:14:47Z,231,6,0,"Dr. Arunachalam Muruganantham
         “ Padman of India ”",No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,3A1FKlLVjw8,Black cataract,2020-02-22T05:29:14Z,8291,98,2,"Our video demonstrates the technique of MSICS in a Black cataract
Hard cataracts or Black cataracts are considered to be the most difficult to operate upon. Here we show the surgical pearls that will break this myth and make the management of black cataracts easier by MSICS",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,v8Plf1YDOrU,MSICS  in mature cataract with small pupil,2020-02-08T08:10:50Z,8406,95,2,Our video demonstrates the technique of MSICS in mature cataract with small pupil,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,D6BEcNc9Lx0,Management of Soft Cataract,2020-02-01T03:23:41Z,10103,128,2,Techniques of management of soft cataract,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,AyhQo0_VIgA,Episode 12- Management of small pupil,2020-01-25T04:32:29Z,8727,104,0,Our video demonstrates management of small pupil in Manual Small Incision Cataract Surgery,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,_13zCx_BAcs,Artificial Intelligence  In Health Care - Dr. R. Venkatesh,2020-01-20T05:40:58Z,260,3,0,"Dr. R. Venkatesh
Chief Medical Officer
Aravind Eye Hospital
Pondicherry",Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,s1jJdw6OiEg,Refractive Surgeries - Dr. V. Rajesh,2020-01-20T05:13:33Z,2423,26,2,"Dr. V. Rajesh
Consultant
Cornea & Refractive Services
Aravind Eye Hospital
Pondicherry",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,ku3zZpdDVuQ,Diabetes and The Eye - Dr. Manavi D Sindal,2020-01-20T05:09:14Z,755,20,0,"Dr. Manavi D Sindal
Head, Clinical Retina and Training
Aravind Eye Hospital
Pondicherry",Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,lSq45enabEI,Screening and advances in Glaucoma - Dr. O. Annamalai,2020-01-20T05:03:10Z,419,10,0,"Dr. O. Annamalai
Consultant
Glaucoma Services
Aravind Eye Hospital
Pondicherry",Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,3WMIRkixLBM,Recent Advances in Cataract Surgery - Dr. Fredrick Mouttapa,2020-01-20T04:58:47Z,2027,34,1,"Dr. Fredrick Mouttapa
Consultant
Pediatric Ophthalmology & Strabismus
Aravind Eye Hospital
Pondicherry",Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,56eQnRF6tiI,Retina in Preterm Babies - Dr. Ayushi Sinha,2020-01-20T04:53:32Z,1730,15,0,"Dr. Ayushi Sinha
Vitreo - Retina Consultant
Aravind Eye Hospital
Pondicherry",Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,P6jlLYoL1Jo,Common Eye diseases in Children - Dr. K. Veena,2020-01-20T04:52:03Z,3905,55,0,"Dr. K. Veena DO,DIP.N.B
Consultant
Pediatric Ophthalmology & Strabismus
Aravind Eye Hospital
Pondicherry.",No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,Y2YttfVb2zY,Episode 11 : Temporal site MSICS,2020-01-18T03:50:25Z,8342,117,1,Our video demonstrates the temporal approach to Manual Small Incision Cataract Surgery.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Iiq2W-cNugc,Episode 10- Common Mistakes in MSICS (part 2),2020-01-11T03:41:57Z,36086,467,3,Our video reveals common mistakes that can be avoided during Manual Small Incision Cataract Surgery,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,cX7qvvkN15c,Shared Medical Appointments at Aravind Pondicherry,2020-01-10T15:03:39Z,15808,128,8,,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,_P4Sd6V1mx4,Restrictive Strabismus - Dr. Muralidhar Rajamani,2020-01-06T09:41:17Z,1759,23,1,Restrictive Strabismus - Dr. Muralidhar Rajamani,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,OSyq2Ib2_s0,What I do Differently Now  Changes in my Practice Pattern in the Last Decade - Dr. Del Monte,2020-01-06T09:14:44Z,139,3,0,What I do Differently Now  Changes in my Practice Pattern in the Last Decade - Dr. Del Monte,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,kPVTTKgWs-w,True  Muscle Transplantation for large angle estropia - Dr. Jitendra Jethani,2020-01-06T09:09:03Z,1817,22,1,True  Muscle Transplantation for large angle estropia - Dr. Jitendra Jethani,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,cQbFwU1NKqU,Dissociated Vertical Deviations – DO’s and DONT’s  - Dr. Sandra Ganesh,2020-01-06T09:04:09Z,1890,32,1,Dissociated Vertical Deviations – DO’s and DONT’s  - Dr. Sandra Ganesh,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,8OtFkV-Wr7Y,What is New in School Screening ? -  Dr. Veena K,2020-01-06T09:03:45Z,297,7,0,What is New in School Screening ? -  Dr. Veena K,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,P-qCBEsY674,Managing Myopia What's New ? - Dr. Sathya T Ravilla,2020-01-06T09:00:59Z,941,13,1,Managing Myopia What's New ? - Dr. Sathya T Ravilla,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,OWHzLVlsHJM,A Closer Look at Amblyopia Therapy - Dr. Pallovee C Palaniswamy,2020-01-06T08:59:36Z,575,12,0,A Closer Look at Amblyopia Therapy - Dr. Pallovee C Palaniswamy,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,xSgs_oTR4JI,IOL Power Calculation and Decision Making in Difficult Scenarios - Dr. Arun Samprathi,2020-01-06T08:54:20Z,5780,98,0,IOL Power Calculation and Decision Making in Difficult Scenarios - Dr. Arun Samprathi,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,m-xDqj_67CM,Complicated Paeditric Cataracts - Dr. Fredrick Mouttapa,2020-01-06T08:47:53Z,179,3,0,Complicated Paeditric Cataracts - Dr. Fredrick Mouttapa,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,7GO4KbFMCoU,All You Need to Know About  Secondary IOL in Children - Dr.  Fathima. A,2020-01-06T08:41:42Z,534,10,0,All You Need to Know About  Secondary IOL in Children - Dr.  Fathima. A,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,pqTivoKSyfM,Vision RE Habilitation Strategies - CVI -  Dr.  Sahithya Bhaskaran,2020-01-06T08:23:29Z,1087,15,8,Vision RE Habilitation Strategies - CVI -  Dr. Sahithya Bhaskaran,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,XG4PWdnJAr4,An Overview on Cerebral Vision Impairment CVI - Dr. P.  Vijayalakshmi,2020-01-06T08:15:30Z,404,5,0,An Overview on Cerebral Vision Impairment CVI - Dr. P. Vijayalakshmi,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,OoQX7V-L6tw,When to Intervene in Intermittent Exotropia - Dr. Kalpana Narendran,2020-01-06T08:06:01Z,9669,124,26,When to Intervene in Intermittent Exotropia - Dr. Kalpana Narendran,Yes,surgical_tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,OFTRbVn02Ls,Orbscan Role in Pediatric Patients - Dr. Meenakshi Ravindran,2020-01-06T08:02:58Z,1968,18,1,Orbscan Role in Pediatric Patients - Dr. Meenakshi Ravindran,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,8lIfk45R8qQ,"Interpretation of Investigations   OCT, ERG, VEP Dr. Pankaja Dhoble",2020-01-06T07:59:37Z,1113,20,0,"Interpretation of Investigations   OCT, ERG, VEP Dr. Pankaja Dhoble",Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,wuJBYeMzxEQ,Advances in Management of Retinal Disorders in Children - Dr. Parag Shah,2020-01-06T07:56:01Z,140,0,0,Advances in Management of Retinal Disorders in Children - Dr. Parag Shah,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,6QC5rKt09AA,Congential Ptosis – What’s My Take Dr. Jayagayathri,2020-01-06T07:52:39Z,541,8,1,Congential Ptosis – What’s My Take Dr. Jayagayathri,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,j23CLKWjGNY,Newer Modalities in Managing Congenital Glaucoma - Dr. Swati Upadhyaya,2020-01-06T07:48:08Z,526,8,0,Newer Modalities in Managing Congenital Glaucoma - Dr. Swati Upadhyaya,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,AiRLGFmvSwU,Surgical Management of Nystagmus - Dr. Del Monte,2020-01-06T07:44:42Z,1518,13,0,Surgical Management of Nystagmus -  Dr. Del Monte,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,wfCe-8Ynao4,Tackling Nasolacrimal Duct Obstructions - Dr. Milind Killedar,2020-01-06T07:44:07Z,2281,21,1,Tackling Nasolacrimal Duct Obstructions - Dr. Milind Killedar,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,ty6oHSZcXE4,Paralytic Strabismus  Evolving New Procedures - Dr. Pradeep Sharma,2020-01-06T07:25:59Z,1169,15,0,Paralytic Strabismus  Evolving New Procedures - Dr. Pradeep Sharma,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,SpILhStz56E,Eye movement recordings in nystagmus - Dr. Shashikant Shetty,2020-01-06T07:15:51Z,513,6,0,Eye movement recordings in nystagmus - Dr. Shashikant Shetty,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,qBvlN8Mjmp0,A New Protocol for Surgical Treatment of Residual Accommodative Esotropia - Dr. Del Monte,2020-01-06T06:52:55Z,1173,13,0,A New Protocol for Surgical Treatment of Residual Accommodative Esotropia - Dr. Del Monte,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,yvLswk1k3nw,Figuring Out the Pattern Deviations - Dr  Sucheta Parija,2020-01-06T06:48:20Z,579,5,0,Figuring Out the Pattern Deviations - Dr  Sucheta Parija,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,PUs6nK9oNxA,Botulinum Toxin in Strabismus   The Indian perspective - Dr  Sumita Agarkar,2020-01-06T06:44:32Z,1004,20,0,Botulinum Toxin in Strabismus   The Indian perspective - Dr  Sumita Agarkar,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,adv3N2xDL0A,"5 Rules for Redesigning Care from IHI Innovation -   Dr. Kedar S Mate, MD",2020-01-04T06:35:03Z,200,5,0,"Dr. Kedar S Mate, MD
Chief Innovation & Education Officer
Institute for Healthcare Improvement
Boston, USA.",Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,hXA1hryG8iI,Epidsode 9: Common Mistakes in MSICS,2020-01-04T02:31:09Z,39605,525,10,"Our video reveals the common mistakes made in Manual Small Incision Cataract Surgery , which can be avoided for a favourable result .",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,JZtYImxXk0A,Reflections 2019,2020-01-01T10:24:17Z,244,11,0,A short video showcasing our achievements in the year 2019,Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,8x25AALJJJQ,Episode 8 :  Tips for MSICS ( Part 2),2019-12-28T03:10:19Z,37231,536,9,Our video comprises of some more tips for safe and successful Manual Small Incision Cataract Surgery.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,78wv0ycgzMk,Slit Lamp,2019-12-27T03:40:32Z,2220,19,0,Slit Lamp Examination,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,mo8qFLslW8A,Eye Robotic Surgery  - Dr. Jean Pierre Hubschman,2019-12-21T08:08:02Z,1610,20,0,"Dr Jean Pierre Hubschman,
Chief of Retina, Olive View-UCLA Medical Centre, 
Director of the Advanced Robotic Eye Surgery Laboratory,
Stein Eye Institute.",Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,eRQAb3tEex0,Episode 7 : Tips for safe MSICS,2019-12-21T02:35:08Z,49441,649,7,Our video is a compilation of tips for a safe and successful Manual Small Incision Cataract Surgery.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,-S-2FbKePcY,Post OP Counselling,2019-12-16T06:23:57Z,99928,1913,85,Post OP Counselling,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,7myY84fsj-A,Rigid IOL implantation in MSICS,2019-12-14T05:31:57Z,60639,500,11,Our video demonstrates technique of rigid IOL implantation in Manual Small Incision Cataract Surgery.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Ba6tcrqnHHs,Episode 5 : Nucleus delivery and Cortex aspiration in MSICS,2019-12-07T02:49:20Z,51173,422,7,Our video demonstrates technique of Nucleus delivery by Irrigating Vectis and tips on cortex aspiration using two way cannula in Manual Small Incision Cataract Surgery.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,b4zDs4eFSSg,Episode 4 : Nucleus prolapse in MSICS,2019-11-30T02:39:21Z,62513,531,9,Our video demonstrates safe techniques of nucleus prolapse in various grades of nucleus hardness in Manual Small Incision Cataract Surgery.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,k6vDAdEQWbU,Episode 3 : Hydro-procedures in MSICS,2019-11-23T04:39:07Z,64913,457,5,Our video demonstrates the Hydro-procedure techniques used in Manual Small Incision Cataract Surgery.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,caresWsYj08,Episode 2 : Capsulotomy in MSICS,2019-11-16T03:02:17Z,93733,766,7,Our video demonstrates the techniques of both Can-opener capsulotomy and Continuous curvilinear capsulorrhexis.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,QS1qRnsB2Ts,Episode 1: Wound construction in MSICS,2019-11-09T11:37:31Z,140331,1362,17,Our video demonstrates the technique of wound construction for Manual Small Incision Cataract Surgery.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Tovn4keun0A,"International Ophthalmology Grand Rounds  - Pacific Vision Eye Institute , San Francisco, CA",2019-11-07T12:39:52Z,352,3,0,"Environmental Sustainability and Eye Care - The Aravind Model""
Rengaraj Venkatesh, MD",No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,o-n9jUqvk5c,"AIOS Surginar covering Surgical Innovations from Aravind Eye Hospital, Pondicherry",2019-10-31T05:15:17Z,16142,74,5,"XNIT for Sutureless SFIOL
Suture GATT for moderate Glaucoma 
Pediatric Cataract Surgery 
Dr Venkatesh 
Dr Fredrick
Dr Prabu
Dr Swati",No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,rude00zpp4Y,Miloop in Manual Small Incision cataract Surgery,2019-10-11T12:21:46Z,7260,130,6,Application of Miloop in MSICS can be a safer option in hard cataracts for intra-capsular nucleus fragmentation. Fragmented nuclear pieces can be easily delivered out through smaller tunnel thereby helping to reduce wound related astigmatism,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,qfCE4FDVcEg,4 POINT SUTURED SCLERAL FIXATED IOL,2019-10-04T05:10:12Z,3383,49,0,OUR DEMONSTRATION OF A TIME TESTED TECHNIQUE OF SUTURED SFIOL THROUGH SCLERAL FLAPS AND TUNNEL; FOR PLACING A POSTERIOR CHAMBER IOL WITHOUT CAPSULAR SUPPORT.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Vxa-HNZwYxQ,RETILAPP (RETInal LAser & Photography Practice) eye model,2019-09-23T15:03:37Z,1518,37,2,RETILAPP (RETInal LAser & Photography Practice) eye model,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,t6yQHJws6Hg,Five Cent Airway,2019-09-17T04:13:15Z,718,20,0,Five Cent Airway - A story of conference lanyard converted to simple airway for patients during Ophthalmic surgery,No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,A_fL25Xb7co,Making dry wet - Approaches to diagnosis and treatment of dry eye - Dr Gerami Seitzman,2019-09-12T07:03:50Z,562,9,0,Making dry wet - Approaches to diagnosis and treatment of dry eye - Dr Gerami Seitzman,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,w9VPdWUSaok,Advances in the Management of Presbyopia - Dr Christina Rapp Prescott,2019-09-10T09:32:57Z,455,11,0,Advances in the Management of Presbyopia - Dr Christina Rapp Prescott,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,7JQmqysyRSc,Ngeunity - Dr. Naresh Babu,2019-08-27T11:59:39Z,996,13,0,Ngeunity,No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,YQ5kN9TT6OE,Prevention and primary care in Endophthalmitis - Dr. Prabu Baskaran,2019-08-27T11:58:43Z,1638,45,0,Prevention and primary care in Endophthalmitis,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,68D3ODJrwMY,TASS vs Endophthalmitis - Clinical pearls and early management tips - Dr. Meena Chakrabarti,2019-08-27T11:57:49Z,5237,92,2,TASS vs Endophthalmitis - Clinical pearls and early management tips,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,oXUXoOvDklw,Gabor SFIOL - Dr. Naresh Babu,2019-08-27T11:55:44Z,2224,36,2,Gabor SFIOL,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,iAIckogjHWA,Iris claw - Dr. Nivean Madhivanan,2019-08-27T11:55:02Z,1726,34,0,Iris claw,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,7OXGOpYmY3Q,Secondary IOL Implantation - Dr. Meena Chakrabarti,2019-08-27T11:53:12Z,1171,8,0,Secondary IOL Implantation,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,DDJ2HEnMKhY,Preventing complications in cataract surgery - Dr. Venkatesh Rengaraj,2019-08-27T11:50:44Z,2626,58,1,Preventing complications in cataract surgery,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,cH8RdW6_ooM,Primary vs secondary IOL - Dr K Veena,2019-08-27T11:50:20Z,353,8,0,Primary vs secondary IOL,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,98sxAdEOECE,Nucleus and IOL drop management - Dr. Manavi D Sindal,2019-08-27T11:49:08Z,1171,19,0,Nucleus and IOL drop management,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,L_THoVymQOo,"Globe perforation - Identification, management and prevention - Dr. V R Saravanan",2019-08-27T11:49:07Z,1351,22,0,"Globe perforation - Identification, management
and prevention",No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,RkTOoODdZrk,Pseudophakic CME - Dr. Sabyasachi Sengupta,2019-08-27T11:47:18Z,541,7,0,Pseudophakic CME,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,6MXDOW8azbE,Importance of pre-operative OCT in patients undergoing cataract surgery -  Dr. Sabyasachi Sengupta,2019-08-27T11:46:28Z,407,15,0,"Importance of pre-operative OCT in patients
undergoing cataract surgery",No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,QDwHqjVmYDQ,C3 Field Analyzer C3FA   VR based visual field perimeter,2019-08-16T10:52:21Z,886,19,0,C3 Field Analyzer C3FA   VR based visual field perimeter,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,stvCeGuZtnY,Subtenon's Anesthesia,2019-08-16T10:02:52Z,51820,792,12,Subtenon's Anesthesia,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,_TbKTWrEscQ,Putting things together: Arriving at the Protocol - Dr. Kavitha,2019-08-08T13:08:54Z,202,5,0,Putting things together: Arriving at the Protocol - Dr. Kavitha,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,43t60aSc3yU,"DEWATS - Aravind Eye Hospital, Pondicherry",2019-08-06T05:04:46Z,2167,25,3,"DEWATS - Aravind Eye Hospital, Pondicherry",Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,9uX18MsSVv8,Interesting Cases: How to get it published - Dr. Priya,2019-08-06T04:59:37Z,678,28,0,Interesting Cases: How to get it published - Dr. Priya,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,_zX-hO8mUxg,Data Analysis and Interpretation - Dr. Joshua,2019-08-05T12:10:19Z,148,0,0,Data Analysis and Interpretation - Dr. Joshua,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,0FIiFf9J1lw,Defining Study Population and Sample size calculation - Dr. Joshua,2019-08-05T12:06:12Z,242,4,0,Defining Study Population and Sample size calculation - Dr. Joshua,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,JHYvMzsC_MQ,"Thesis: Dos and Don’ts, How to get it published - Dr. Sengupta",2019-08-05T12:05:06Z,165,3,0,"Thesis: Dos and Don’ts, How to get it published - Dr. Sengupta",No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,G02TA3uS8hc,Publish or Perish - Dr. R. Venkatesh,2019-08-05T12:03:19Z,205,2,0,Publish or Perish - Dr. R. Venkatesh,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,CYQ-TTXp4ww,Why and how should I get ethical clearance? - Dr. R. Jayagayathri,2019-08-05T12:02:12Z,629,4,0,Why and how should I get ethical clearance? - Dr. R. Jayagayathri,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,AdDOe206H1Q,"Data Collection Tools - Mrs. Iswarya, Bio-Statistician",2019-08-05T11:59:38Z,156,1,0,"Data Collection Tools - Mrs. Iswarya, Bio-Statistician",No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,dxas-hQ3upQ,Choosing the right study design - Dr. Subitha,2019-08-05T11:58:47Z,180,3,0,Choosing the right study design - Dr. Subitha,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,URAxQESigjw,Review of Literature - Mrs. Kumaragurupari,2019-08-05T11:57:29Z,187,3,0,Review of Literature - Mrs. Kumaragurupari,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,bv4j0OU0O7o,"Formulating Hypotheses, Arriving at Aims and Objectives - Dr. Joshua",2019-08-05T11:56:04Z,244,4,0,"Formulating Hypotheses, Arriving at Aims and Objectives - Dr. Joshua",Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,RqXTQqOploE,Steps in Research Process - Dr. Subitha,2019-08-05T11:53:23Z,297,5,0,Steps in Research Process - Dr. Subitha,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,Pea-GaGvyU4,OCT Procedure,2019-07-31T07:11:54Z,5709,120,8,OCT,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,tEp6mP9ToYE,PERKINS Procedure,2019-07-31T07:11:53Z,12689,181,4,PERKINS Procedure,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,MKsLYdl2KNg,HFA Procedure,2019-07-31T07:10:01Z,20328,253,10,HFA Procedure,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,qbGxKYF2omU,NCT Procedure,2019-07-31T07:09:48Z,10590,129,2,NCT Procedure,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,_LwBCAR_5zI,Fundus Procedure,2019-07-31T07:08:11Z,5586,60,6,Fundus Procedure,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,hcXQX9VzOf8,Description to apply Eye Drops,2019-07-31T07:04:28Z,3590,69,5,Description to apply Eye Drops,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,6cNSYk7oIEg,Artificial Intelligence in Glaucoma,2019-07-25T12:52:13Z,1570,28,1,Artificial Intelligence in Glaucoma,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,vhgFypNqmWY,Tubes In Vitreous – How Safe Are They?,2019-07-22T13:03:26Z,235,3,0,Tubes In Vitreous – How Safe Are They?,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,W4Q4zH-ERww,What is the Role of MIGS for a Busy Cataract Surgeon - Webcast,2019-07-22T13:03:10Z,239,1,0,"What is the Role of MIGS for a Busy
Cataract Surgeon",Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,7DaQDt7UUDo,Managing Intractable Pediatric Glaucoma,2019-07-22T13:02:52Z,217,3,0,Managing Intractable Pediatric Glaucoma,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,6-6yn2g97-o,Tubes in Difficult Situations,2019-07-22T13:01:15Z,84,0,0,Tubes in Difficult Situations,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,imPbzhVicvk,Hydrus Shunts – Are Bigger Ones Better,2019-07-22T13:00:51Z,63,1,0,Hydrus Shunts – Are Bigger Ones Better,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,yVHdBf1UTIY,Xen – Pros and Cons,2019-07-22T13:00:38Z,238,3,1,Xen – Pros and Cons,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,mGJz0IJD7UY,MIGS- Choosing the Best One for My Patient,2019-07-22T13:00:23Z,158,3,0,MIGS- Choosing the Best One for My Patient,Yes,conference highlight
